string_idx,string_name,string_name_x,string_name_y,string_box_idx,CB_name,Phase,string_num,string_box_v1_x,string_box_v1_y,string_box_v2_x,string_box_v2_y,string_box_v3_x,string_box_v3_y,string_box_v4_x,string_box_v4_y,num_modules
42,I-18-NB04-11,135.320271354119,341.642143750852,1,0,0,0,149.693209562216,342.06986256149,120.947333146022,342.06986256149,120.947333146022,341.214424940214,149.693209562216,341.214424940214,12
43,I-18-NB04-12,164.402652714937,344.442574703334,0,0,0,0,178.775590923034,344.870293513972,150.029714506841,344.870293513972,150.029714506841,344.014855892696,178.775590923034,344.014855892696,12
43,I-18-NB04-12,164.402652714937,343.569708274546,1,0,0,0,178.775590923034,343.997427085184,150.029714506841,343.997427085185,150.029714506841,343.141989463908,178.775590923034,343.141989463908,12
44,I-18-NB04-13,164.402652714937,342.696841845759,0,0,0,0,178.775590923034,343.124560656397,150.029714506841,343.124560656397,150.029714506841,342.269123035121,178.775590923034,342.269123035121,12
44,I-18-NB04-13,164.402652714937,341.823975416972,1,0,0,0,178.775590923034,342.25169422761,150.029714506841,342.25169422761,150.029714506841,341.396256606334,178.775590923034,341.396256606334,12
0,I-19-NB02-6,194.573955915473,400.997458121102,0,0,0,0,208.7525852042,401.414048447126,180.395326626746,401.414048447126,180.395326626746,400.580867795079,208.7525852042,400.580867795078,12
0,I-19-NB02-6,194.573955915473,400.116349895112,1,0,0,0,208.7525852042,400.532940221135,180.395326626747,400.532940221135,180.395326626746,399.699759569088,208.7525852042,399.699759569087,12
1,I-19-NB02-7,194.573955915473,399.235241669121,0,0,0,0,208.7525852042,399.651831995145,180.395326626746,399.651831995145,180.395326626746,398.818651343098,208.7525852042,398.818651343097,12
1,I-19-NB02-7,194.573955915473,398.354133443131,1,0,0,0,208.7525852042,398.770723769155,180.395326626746,398.770723769155,180.395326626746,397.937543117108,208.7525852042,397.937543117107,12
2,I-19-NB02-8,223.368481079701,401.189428483405,0,0,0,0,237.547110368427,401.606018809429,209.189851790974,401.606018809429,209.189851790974,400.772838157381,237.547110368427,400.772838157381,12
2,I-19-NB02-8,223.368481079701,400.308320257414,1,0,0,0,237.547110368427,400.724910583438,209.189851790974,400.724910583438,209.189851790974,399.891729931391,237.547110368427,399.89172993139,12
3,I-19-NB02-9,223.368481079701,399.427212031424,0,0,0,0,237.547110368427,399.843802357448,209.189851790974,399.843802357448,209.189851790974,399.010621705401,237.547110368427,399.0106217054,12
3,I-19-NB02-9,223.368481079701,398.546103805434,1,0,0,0,237.547110368427,398.962694131458,209.189851790974,398.962694131458,209.189851790974,398.129513479411,237.547110368427,398.12951347941,12
4,I-19-NB03-1,194.734882050545,382.128846690336,0,0,0,0,208.913511339272,382.54543701636,180.556252761818,382.54543701636,180.556252761818,381.712256364313,208.913511339272,381.712256364312,12
4,I-19-NB03-1,194.734882050545,381.247738464346,1,0,0,0,208.913511339272,381.66432879037,180.556252761818,381.66432879037,180.556252761818,380.831148138323,208.913511339272,380.831148138322,12
5,I-19-NB03-2,194.734882050545,380.366630238356,0,0,0,0,208.913511339272,380.783220564379,180.556252761818,380.783220564379,180.556252761818,379.950039912332,208.913511339272,379.950039912332,12
5,I-19-NB03-2,194.734882050545,379.485522012365,1,0,0,0,208.913511339272,379.902112338389,180.556252761818,379.902112338389,180.556252761818,379.068931686342,208.913511339272,379.068931686341,12
6,I-19-NB03-3,223.529407214772,382.320817052639,0,0,0,0,237.708036503499,382.737407378663,209.350777926046,382.737407378663,209.350777926046,381.904226726616,237.708036503499,381.904226726615,12
6,I-19-NB03-3,223.529407214772,381.439708826649,1,0,0,0,237.708036503499,381.856299152673,209.350777926046,381.856299152673,209.350777926046,381.023118500626,237.708036503499,381.023118500625,12
7,I-19-NB03-4,223.529407214772,380.558600600659,0,0,0,0,237.708036503499,380.975190926682,209.350777926046,380.975190926682,209.350777926046,380.142010274635,237.708036503499,380.142010274635,12
7,I-19-NB03-4,223.529407214772,379.677492374668,1,0,0,0,237.708036503499,380.094082700692,209.350777926045,380.094082700692,209.350777926046,379.260902048645,237.708036503499,379.260902048644,12
8,I-19-NB03-11,194.749090864228,363.326870220285,0,0,0,0,208.927720152954,363.743460546309,180.570461575501,363.743460546309,180.570461575501,362.910279894262,208.927720152954,362.910279894261,12
8,I-19-NB03-11,194.749090864228,362.445761994295,1,0,0,0,208.927720152954,362.862352320319,180.570461575501,362.862352320319,180.570461575501,362.029171668272,208.927720152954,362.029171668271,12
9,I-19-NB03-12,194.749090864228,361.564653768305,0,0,0,0,208.927720152954,361.981244094329,180.570461575501,361.981244094329,180.570461575501,361.148063442281,208.927720152954,361.148063442281,12
9,I-19-NB03-12,194.749090864228,360.683545542314,1,0,0,0,208.927720152954,361.100135868338,180.570461575501,361.100135868338,180.570461575501,360.266955216291,208.927720152954,360.26695521629,12
10,I-19-NB03-13,223.521372748819,363.452205621874,0,0,0,0,237.700002037546,363.868795947897,209.342743460092,363.868795947897,209.342743460092,363.03561529585,237.700002037546,363.035615295849,12
10,I-19-NB03-13,223.521372748819,362.571097395883,1,0,0,0,237.700002037546,362.987687721907,209.342743460092,362.987687721907,209.342743460092,362.15450706986,237.700002037546,362.154507069859,12
11,I-19-NB03-14,223.521372748819,361.689989169893,0,0,0,0,237.700002037546,362.106579495917,209.342743460092,362.106579495917,209.342743460092,361.27339884387,237.700002037546,361.273398843869,12
11,I-19-NB03-14,223.521372748819,360.808880943903,1,0,0,0,237.700002037546,361.225471269926,209.342743460092,361.225471269926,209.342743460092,360.392290617879,237.700002037546,360.392290617879,12
12,I-19-NB04-4,194.748527905089,344.485719163021,0,0,0,0,208.927157193815,344.902309489045,180.569898616362,344.902309489045,180.569898616362,344.069128836998,208.927157193815,344.069128836997,12
12,I-19-NB04-4,194.748527905089,343.604610937031,1,0,0,0,208.927157193815,344.021201263055,180.569898616362,344.021201263055,180.569898616362,343.188020611008,208.927157193815,343.188020611007,12
13,I-19-NB04-5,194.748527905089,342.723502711041,0,0,0,0,208.927157193815,343.140093037064,180.569898616362,343.140093037065,180.569898616362,342.306912385017,208.927157193816,342.306912385017,12
13,I-19-NB04-5,194.748527905089,341.84239448505,1,0,0,0,208.927157193815,342.258984811074,180.569898616362,342.258984811074,180.569898616362,341.425804159027,208.927157193815,341.425804159026,12
14,I-19-NB04-6,223.543053069316,344.677689525324,0,0,0,0,237.721682358043,345.094279851348,209.364423780589,345.094279851348,209.364423780589,344.261099199301,237.721682358043,344.2610991993,12
14,I-19-NB04-6,223.543053069316,343.796581299334,1,0,0,0,237.721682358043,344.213171625358,209.364423780589,344.213171625358,209.364423780589,343.379990973311,237.721682358043,343.37999097331,12
15,I-19-NB04-7,223.543053069316,342.915473073344,0,0,0,0,237.721682358043,343.332063399367,209.364423780589,343.332063399367,209.364423780589,342.49888274732,237.721682358043,342.49888274732,12
15,I-19-NB04-7,223.543053069316,342.034364847353,1,0,0,0,237.721682358043,342.450955173377,209.364423780589,342.450955173377,209.364423780589,341.61777452133,237.721682358043,341.617774521329,12
16,I-19-NB04-14,194.909454040161,325.617107732256,0,0,0,0,209.088083328887,326.033698058279,180.730824751434,326.03369805828,180.730824751434,325.200517406233,209.088083328887,325.200517406232,12
16,I-19-NB04-14,194.90945404016,324.735999506265,1,0,0,0,209.088083328887,325.152589832289,180.730824751434,325.152589832289,180.730824751434,324.319409180242,209.088083328887,324.319409180241,12
17,I-19-NB04-15,194.90945404016,323.854891280275,0,0,0,0,209.088083328887,324.271481606299,180.730824751434,324.271481606299,180.730824751434,323.438300954252,209.088083328887,323.438300954251,12
17,I-19-NB04-15,194.909454040161,322.973783054285,1,0,0,0,209.088083328887,323.390373380308,180.730824751434,323.390373380309,180.730824751434,322.557192728261,209.088083328887,322.557192728261,12
18,I-19-NB02-1,253.56778521829,418.477207083299,0,0,0,0,267.746414507016,418.893797409323,239.389155929563,418.893797409323,239.389155929563,418.060616757276,267.746414507016,418.060616757275,12
18,I-19-NB02-1,253.56778521829,417.596098857309,1,0,0,0,267.746414507016,418.012689183332,239.389155929563,418.012689183332,239.389155929563,417.179508531285,267.746414507016,417.179508531284,12
19,I-19-NB02-2,282.278880058535,420.3792923452,0,0,0,0,296.457509347262,420.795882671224,268.100250769808,420.795882671224,268.100250769808,419.962702019177,296.457509347262,419.962702019176,12
19,I-19-NB02-2,282.278880058535,419.49818411921,1,0,0,0,296.457509347262,419.914774445234,268.100250769808,419.914774445234,268.100250769808,419.081593793186,296.457509347262,419.081593793186,12
20,I-19-NB02-3,282.278880058535,418.61707589322,0,0,0,0,296.457509347262,419.033666219243,268.100250769808,419.033666219243,268.100250769808,418.200485567196,296.457509347262,418.200485567195,12
20,I-19-NB02-3,282.278880058535,417.735967667229,1,0,0,0,296.457509347262,418.152557993253,268.100250769808,418.152557993253,268.100250769808,417.319377341206,296.457509347262,417.319377341205,12
21,I-19-NB02-4,311.050281039309,420.48357423648,0,0,0,0,325.228910328036,420.900164562504,296.871651750582,420.900164562504,296.871651750582,420.066983910457,325.228910328036,420.066983910456,12
21,I-19-NB02-4,311.050281039309,419.60246601049,1,0,0,0,325.228910328036,420.019056336513,296.871651750582,420.019056336513,296.871651750582,419.185875684466,325.228910328036,419.185875684466,12
22,I-19-NB02-5,311.050281039309,418.721357784499,0,0,0,0,325.228910328036,419.137948110523,296.871651750582,419.137948110523,296.871651750582,418.304767458476,325.228910328036,418.304767458475,12
22,I-19-NB02-5,311.050281039309,417.840249558509,1,0,0,0,325.228910328036,418.256839884533,296.871651750582,418.256839884533,296.871651750582,417.423659232486,325.228910328036,417.423659232485,12
23,I-19-NB02-10,253.656545036879,401.349900033701,0,0,0,0,267.835174325606,401.766490359725,239.477915748152,401.766490359725,239.477915748152,400.933309707678,267.835174325606,400.933309707677,12
23,I-19-NB02-10,253.656545036879,400.468791807711,1,0,0,0,267.835174325606,400.885382133735,239.477915748152,400.885382133735,239.477915748152,400.052201481688,267.835174325606,400.052201481687,12
24,I-19-NB02-11,253.656545036879,399.587683581721,0,0,0,0,267.835174325606,400.004273907744,239.477915748152,400.004273907744,239.477915748152,399.171093255697,267.835174325606,399.171093255697,12
24,I-19-NB02-11,253.656545036879,398.70657535573,1,0,0,0,267.835174325606,399.123165681754,239.477915748152,399.123165681754,239.477915748152,398.289985029707,267.835174325606,398.289985029706,12
25,I-19-NB02-12,282.466373721698,401.434962734816,0,0,0,0,296.645003010425,401.85155306084,268.287744432971,401.85155306084,268.287744432971,401.018372408793,296.645003010425,401.018372408792,12
25,I-19-NB02-12,282.466373721698,400.553854508826,1,0,0,0,296.645003010425,400.97044483485,268.287744432971,400.97044483485,268.287744432971,400.137264182803,296.645003010425,400.137264182802,12
26,I-19-NB02-13,282.466373721698,399.672746282836,0,0,0,0,296.645003010425,400.089336608859,268.287744432971,400.089336608859,268.287744432971,399.256155956812,296.645003010425,399.256155956811,12
26,I-19-NB02-13,282.466373721698,398.791638056845,1,0,0,0,296.645003010425,399.208228382869,268.287744432971,399.208228382869,268.287744432971,398.375047730822,296.645003010425,398.375047730821,12
27,I-19-NB02-14,311.065557521879,401.613439674259,0,0,0,0,325.244186810606,402.030030000282,296.886928233152,402.030030000282,296.886928233152,401.196849348235,325.244186810606,401.196849348235,12
27,I-19-NB02-14,311.065557521879,400.732331448268,1,0,0,0,325.244186810606,401.148921774292,296.886928233152,401.148921774292,296.886928233152,400.315741122245,325.244186810606,400.315741122244,12
28,I-19-NB02-15,311.065557521879,399.851223222278,0,0,0,0,325.244186810606,400.267813548302,296.886928233152,400.267813548302,296.886928233152,399.434632896255,325.244186810606,399.434632896254,12
28,I-19-NB02-15,311.065557521879,398.970114996288,1,0,0,0,325.244186810606,399.386705322311,296.886928233152,399.386705322311,296.886928233152,398.553524670264,325.244186810606,398.553524670264,12
29,I-19-NB03-5,253.783431471062,382.54097321858,0,0,0,0,267.962060759789,382.957563544604,239.604802182336,382.957563544604,239.604802182336,382.124382892557,267.962060759789,382.124382892556,12
29,I-19-NB03-5,253.783431471062,381.65986499259,1,0,0,0,267.962060759789,382.076455318614,239.604802182336,382.076455318613,239.604802182336,381.243274666566,267.962060759789,381.243274666566,12
30,I-19-NB03-6,253.783431471062,380.778756766599,0,0,0,0,267.962060759789,381.195347092623,239.604802182336,381.195347092623,239.604802182336,380.362166440576,267.962060759789,380.362166440575,12
30,I-19-NB03-6,253.783431471062,379.897648540609,1,0,0,0,267.962060759789,380.314238866633,239.604802182336,380.314238866633,239.604802182336,379.481058214586,267.962060759789,379.481058214585,12
31,I-19-NB03-7,282.491107503605,382.66432055248,0,0,0,0,296.669736792332,383.080910878503,268.312478214879,383.080910878503,268.312478214879,382.247730226456,296.669736792332,382.247730226455,12
31,I-19-NB03-7,282.491107503605,381.783212326489,1,0,0,0,296.669736792332,382.199802652513,268.312478214879,382.199802652513,268.312478214879,381.366622000466,296.669736792332,381.366622000465,12
32,I-19-NB03-8,282.491107503605,380.902104100499,0,0,0,0,296.669736792332,381.318694426523,268.312478214879,381.318694426523,268.312478214879,380.485513774476,296.669736792332,380.485513774475,12
32,I-19-NB03-8,282.491107503605,380.020995874509,1,0,0,0,296.669736792332,380.437586200532,268.312478214879,380.437586200532,268.312478214879,379.604405548485,296.669736792332,379.604405548485,12
33,I-19-NB03-9,311.155116464237,382.800793151307,0,0,0,0,325.333745752964,383.21738347733,296.97648717551,383.21738347733,296.97648717551,382.384202825283,325.333745752964,382.384202825283,12
33,I-19-NB03-9,311.155116464237,381.919684925316,1,0,0,0,325.333745752964,382.33627525134,296.97648717551,382.33627525134,296.97648717551,381.503094599293,325.333745752964,381.503094599292,12
34,I-19-NB03-10,311.155116464237,381.038576699326,0,0,0,0,325.333745752964,381.45516702535,296.97648717551,381.45516702535,296.97648717551,380.621986373303,325.333745752964,380.621986373302,12
34,I-19-NB03-10,311.155116464237,380.157468473336,1,0,0,0,325.333745752964,380.574058799359,296.97648717551,380.574058799359,296.97648717551,379.740878147312,325.333745752964,379.740878147312,12
35,I-19-NB03-15,282.582429925859,363.95720904914,0,0,0,0,296.761059214586,364.373799375164,268.403800637133,364.373799375164,268.403800637133,363.540618723117,296.761059214586,363.540618723116,12
35,I-19-NB03-15,282.582429925859,363.07610082315,1,0,0,0,296.761059214586,363.492691149174,268.403800637133,363.492691149174,268.403800637133,362.659510497127,296.761059214586,362.659510497126,12
36,I-19-NB04-1,282.582429925859,362.19499259716,0,0,0,0,296.761059214586,362.611582923183,268.403800637133,362.611582923183,268.403800637133,361.778402271136,296.761059214586,361.778402271135,12
36,I-19-NB04-1,282.582429925859,361.313884371169,1,0,0,0,296.761059214586,361.730474697193,268.403800637133,361.730474697193,268.403800637133,360.897294045146,296.761059214586,360.897294045145,12
37,I-19-NB04-2,311.325987752168,364.057552514976,0,0,0,0,325.504617040895,364.474142840999,297.147358463441,364.474142840999,297.147358463441,363.640962188952,325.504617040895,363.640962188951,12
37,I-19-NB04-2,311.325987752168,363.176444288985,1,0,0,0,325.504617040895,363.593034615009,297.147358463441,363.593034615009,297.147358463441,362.759853962962,325.504617040895,362.759853962961,12
38,I-19-NB04-3,311.325987752168,362.295336062995,0,0,0,0,325.504617040895,362.711926389019,297.147358463441,362.711926389019,297.147358463441,361.878745736972,325.504617040895,361.878745736971,12
38,I-19-NB04-3,311.325987752168,361.414227837005,1,0,0,0,325.504617040895,361.830818163028,297.147358463441,361.830818163028,297.147358463441,360.997637510981,325.504617040895,360.99763751098,12
